0.000000000000000000e+00 8.485639686684073313e-01 7.872062663185378506e-01 8.315926892950391558e-01 8.446475195822453763e-01 8.185378590078329353e-01 8.563968668407310192e-01 8.472584856396866426e-01 8.485639686684073313e-01 8.459530026109660650e-01 8.381201044386422661e-01 8.511749347258485976e-01 8.342036553524804221e-01 8.342036553524804221e-01 8.172323759791122466e-01 8.511749347258485976e-01 8.472584856396866426e-01 8.446475195822453763e-01 8.537859007832898639e-01 8.446475195822453763e-01 8.381201044386422661e-01 8.785900783289817273e-01 8.420365535248042210e-01 8.472584856396866426e-01 8.381201044386422661e-01 8.159268929503916690e-01 8.498694516971279089e-01 8.694516971279373507e-01 8.446475195822453763e-01 8.498694516971279089e-01 8.563968668407310192e-01 8.563968668407310192e-01 8.550913838120104415e-01 8.511749347258485976e-01 8.159268929503916690e-01 8.563968668407310192e-01 8.524804177545691752e-01 8.302872062663185782e-01 8.785900783289817273e-01 8.498694516971279089e-01 8.563968668407310192e-01 8.550913838120104415e-01 8.420365535248042210e-01 8.446475195822453763e-01 8.355091383812009997e-01 8.133159268929504027e-01 8.459530026109660650e-01 8.707571801566579284e-01 8.054830287206266037e-01 8.315926892950391558e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.334203655352480422e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.895561357702349903e-01 5.718015665796344349e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.485639686684073313e-01 0.000000000000000000e+00 8.746736292428198833e-01 9.582245430809399611e-01 9.751958224543081366e-01 9.582245430809399611e-01 9.817232375979112469e-01 9.699738903394256040e-01 9.712793733681461816e-01 9.516971279373368509e-01 9.425587467362924743e-01 9.791122715404699806e-01 9.647519582245430714e-01 9.765013054830287142e-01 9.360313315926892530e-01 9.791122715404699806e-01 9.725848563968668703e-01 9.660574412532637600e-01 9.830287206266318245e-01 9.751958224543081366e-01 9.503916449086161622e-01 9.516971279373368509e-01 9.765013054830287142e-01 9.725848563968668703e-01 9.190600522193211885e-01 9.477806788511748959e-01 9.673629242819843377e-01 9.582245430809399611e-01 9.725848563968668703e-01 9.725848563968668703e-01 9.582245430809399611e-01 9.791122715404699806e-01 9.908616187989556234e-01 9.791122715404699806e-01 8.472584856396866426e-01 9.817232375979112469e-01 9.673629242819843377e-01 9.556135770234986948e-01 9.334203655352479867e-01 9.725848563968668703e-01 9.725848563968668703e-01 9.725848563968668703e-01 9.699738903394256040e-01 9.673629242819843377e-01 9.569190600522192724e-01 9.007832898172323244e-01 9.817232375979112469e-01 9.647519582245430714e-01 9.268929503916448764e-01 9.712793733681461816e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.151436031331592891e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.843342036553524577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.939947780678851430e-01 7.049608355091383505e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.872062663185378506e-01 8.746736292428198833e-01 0.000000000000000000e+00 8.707571801566579284e-01 8.707571801566579284e-01 8.590078328981722855e-01 8.733681462140991947e-01 8.577023498694517079e-01 8.629242819843342405e-01 8.563968668407310192e-01 8.342036553524804221e-01 8.655352480417755068e-01 8.746736292428198833e-01 8.759791122715404610e-01 8.550913838120104415e-01 8.746736292428198833e-01 8.655352480417755068e-01 8.929503916449086365e-01 8.694516971279373507e-01 8.655352480417755068e-01 8.407310704960835324e-01 8.759791122715404610e-01 8.746736292428198833e-01 8.655352480417755068e-01 8.890339425587466815e-01 8.772845953002611497e-01 8.577023498694517079e-01 8.537859007832898639e-01 8.629242819843342405e-01 8.629242819843342405e-01 8.720626631853786170e-01 8.759791122715404610e-01 8.785900783289817273e-01 8.733681462140991947e-01 7.780678851174934740e-01 8.746736292428198833e-01 8.577023498694517079e-01 8.498694516971279089e-01 8.603133159268929742e-01 8.642297650130548181e-01 8.590078328981722855e-01 8.603133159268929742e-01 8.838120104438642599e-01 8.603133159268929742e-01 8.563968668407310192e-01 8.041775456919060261e-01 8.851174934725848376e-01 8.550913838120104415e-01 8.211488250652742016e-01 8.864229765013055262e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.007832898172323799e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.530026109660574285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.686684073107049708e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.830287206266318800e-01 0.000000000000000000e+00 4.033942558746736462e-01 5.404699738903394612e-01 0.000000000000000000e+00 4.099216710182767565e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.161879895561357401e-01 7.036553524804177728e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.315926892950391558e-01 9.582245430809399611e-01 8.707571801566579284e-01 0.000000000000000000e+00 9.543080939947781172e-01 9.412532637075717856e-01 9.634464751958224937e-01 9.516971279373368509e-01 9.530026109660574285e-01 9.451697127937336296e-01 9.177545691906004999e-01 9.556135770234986948e-01 9.490861618798955845e-01 9.621409921671018051e-01 9.216710182767624548e-01 9.582245430809399611e-01 9.556135770234986948e-01 9.477806788511748959e-01 9.608355091383812274e-01 9.543080939947781172e-01 9.281984334203655651e-01 9.281984334203655651e-01 9.595300261096605388e-01 9.543080939947781172e-01 9.073107049608355457e-01 9.373368146214099417e-01 9.451697127937336296e-01 9.386422976501305193e-01 9.516971279373368509e-01 9.477806788511748959e-01 9.347258485639686754e-01 9.595300261096605388e-01 9.660574412532637600e-01 9.582245430809399611e-01 8.185378590078329353e-01 9.582245430809399611e-01 9.516971279373368509e-01 9.347258485639686754e-01 9.099216710182768120e-01 9.516971279373368509e-01 9.530026109660574285e-01 9.503916449086161622e-01 9.569190600522192724e-01 9.464751958224543182e-01 9.451697127937336296e-01 8.942558746736292141e-01 9.699738903394256040e-01 9.477806788511748959e-01 9.020887728459530130e-01 9.569190600522192724e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.138381201044386559e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.856396866840730908e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.939947780678851430e-01 6.997389033942559289e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.446475195822453763e-01 9.751958224543081366e-01 8.707571801566579284e-01 9.543080939947781172e-01 0.000000000000000000e+00 9.530026109660574285e-01 9.751958224543081366e-01 9.608355091383812274e-01 9.647519582245430714e-01 9.451697127937336296e-01 9.334203655352479867e-01 9.699738903394256040e-01 9.634464751958224937e-01 9.686684073107049153e-01 9.268929503916448764e-01 9.725848563968668703e-01 9.686684073107049153e-01 9.595300261096605388e-01 9.712793733681461816e-01 9.712793733681461816e-01 9.412532637075717856e-01 9.477806788511748959e-01 9.751958224543081366e-01 9.660574412532637600e-01 9.164490861618799222e-01 9.451697127937336296e-01 9.621409921671018051e-01 9.464751958224543182e-01 9.660574412532637600e-01 9.634464751958224937e-01 9.516971279373368509e-01 9.751958224543081366e-01 9.843342036553525132e-01 9.725848563968668703e-01 8.563968668407310192e-01 9.725848563968668703e-01 9.608355091383812274e-01 9.516971279373368509e-01 9.321148825065274091e-01 9.686684073107049153e-01 9.634464751958224937e-01 9.634464751958224937e-01 9.686684073107049153e-01 9.660574412532637600e-01 9.477806788511748959e-01 8.968668407310704804e-01 9.804177545691905582e-01 9.556135770234986948e-01 9.203655352480417662e-01 9.608355091383812274e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.020887728459530130e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.164490861618799222e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.895561357702349903e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.992167101827676756e-01 7.010443864229765065e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.185378590078329353e-01 9.582245430809399611e-01 8.590078328981722855e-01 9.412532637075717856e-01 9.530026109660574285e-01 0.000000000000000000e+00 9.543080939947781172e-01 9.438642297650130519e-01 9.464751958224543182e-01 9.295039164490861427e-01 9.125326370757179673e-01 9.621409921671018051e-01 9.595300261096605388e-01 9.712793733681461816e-01 9.138381201044386559e-01 9.543080939947781172e-01 9.477806788511748959e-01 9.386422976501305193e-01 9.582245430809399611e-01 9.503916449086161622e-01 9.255874673629242988e-01 9.268929503916448764e-01 9.569190600522192724e-01 9.477806788511748959e-01 9.099216710182768120e-01 9.477806788511748959e-01 9.412532637075717856e-01 9.308093994778068314e-01 9.477806788511748959e-01 9.477806788511748959e-01 9.334203655352479867e-01 9.543080939947781172e-01 9.634464751958224937e-01 9.543080939947781172e-01 8.224543080939947792e-01 9.569190600522192724e-01 9.399477806788512080e-01 9.386422976501305193e-01 9.112271540469973896e-01 9.477806788511748959e-01 9.425587467362924743e-01 9.477806788511748959e-01 9.503916449086161622e-01 9.451697127937336296e-01 9.268929503916448764e-01 8.812010443864229936e-01 9.595300261096605388e-01 9.373368146214099417e-01 9.386422976501305193e-01 9.530026109660574285e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.046997389033942794e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.203655352480417662e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.895561357702349903e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.926892950391644543e-01 7.023498694516970842e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.563968668407310192e-01 9.817232375979112469e-01 8.733681462140991947e-01 9.634464751958224937e-01 9.751958224543081366e-01 9.543080939947781172e-01 0.000000000000000000e+00 9.751958224543081366e-01 9.738903394255874479e-01 9.543080939947781172e-01 9.503916449086161622e-01 9.817232375979112469e-01 9.634464751958224937e-01 9.699738903394256040e-01 9.281984334203655651e-01 9.791122715404699806e-01 9.804177545691905582e-01 9.660574412532637600e-01 9.830287206266318245e-01 9.778067885117492919e-01 9.503916449086161622e-01 9.490861618798955845e-01 9.765013054830287142e-01 9.725848563968668703e-01 9.177545691906004999e-01 9.490861618798955845e-01 9.712793733681461816e-01 9.634464751958224937e-01 9.751958224543081366e-01 9.725848563968668703e-01 9.582245430809399611e-01 9.843342036553525132e-01 9.882506527415143571e-01 9.817232375979112469e-01 8.420365535248042210e-01 9.817232375979112469e-01 9.725848563968668703e-01 9.556135770234986948e-01 9.308093994778068314e-01 9.751958224543081366e-01 9.778067885117492919e-01 9.725848563968668703e-01 9.725848563968668703e-01 9.647519582245430714e-01 9.595300261096605388e-01 9.033942558746735907e-01 9.817232375979112469e-01 9.699738903394256040e-01 9.347258485639686754e-01 9.647519582245430714e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.125326370757180228e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.843342036553524577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.005221932114882533e-01 7.023498694516970842e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.472584856396866426e-01 9.699738903394256040e-01 8.577023498694517079e-01 9.516971279373368509e-01 9.608355091383812274e-01 9.438642297650130519e-01 9.751958224543081366e-01 0.000000000000000000e+00 9.621409921671018051e-01 9.373368146214099417e-01 9.281984334203655651e-01 9.699738903394256040e-01 9.530026109660574285e-01 9.647519582245430714e-01 9.190600522193211885e-01 9.699738903394256040e-01 9.660574412532637600e-01 9.543080939947781172e-01 9.725848563968668703e-01 9.660574412532637600e-01 9.386422976501305193e-01 9.399477806788512080e-01 9.621409921671018051e-01 9.608355091383812274e-01 9.060052219321148570e-01 9.386422976501305193e-01 9.556135770234986948e-01 9.490861618798955845e-01 9.634464751958224937e-01 9.582245430809399611e-01 9.464751958224543182e-01 9.673629242819843377e-01 9.765013054830287142e-01 9.647519582245430714e-01 8.302872062663185782e-01 9.699738903394256040e-01 9.634464751958224937e-01 9.477806788511748959e-01 9.216710182767624548e-01 9.608355091383812274e-01 9.634464751958224937e-01 9.621409921671018051e-01 9.582245430809399611e-01 9.556135770234986948e-01 9.477806788511748959e-01 8.968668407310704804e-01 9.673629242819843377e-01 9.582245430809399611e-01 9.151436031331592336e-01 9.556135770234986948e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.112271540469973896e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.712793733681462371e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.005221932114882533e-01 6.906005221932114413e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.485639686684073313e-01 9.712793733681461816e-01 8.629242819843342405e-01 9.530026109660574285e-01 9.647519582245430714e-01 9.464751958224543182e-01 9.738903394255874479e-01 9.621409921671018051e-01 0.000000000000000000e+00 9.490861618798955845e-01 9.321148825065274091e-01 9.738903394255874479e-01 9.556135770234986948e-01 9.634464751958224937e-01 9.203655352480417662e-01 9.765013054830287142e-01 9.647519582245430714e-01 9.582245430809399611e-01 9.804177545691905582e-01 9.699738903394256040e-01 9.451697127937336296e-01 9.412532637075717856e-01 9.660574412532637600e-01 9.830287206266318245e-01 9.125326370757179673e-01 9.438642297650130519e-01 9.647519582245430714e-01 9.556135770234986948e-01 9.647519582245430714e-01 9.647519582245430714e-01 9.503916449086161622e-01 9.712793733681461816e-01 9.778067885117492919e-01 9.660574412532637600e-01 8.342036553524804221e-01 9.712793733681461816e-01 9.660574412532637600e-01 9.503916449086161622e-01 9.308093994778068314e-01 9.647519582245430714e-01 9.725848563968668703e-01 9.647519582245430714e-01 9.621409921671018051e-01 9.595300261096605388e-01 9.530026109660574285e-01 9.046997389033942794e-01 9.712793733681461816e-01 9.621409921671018051e-01 9.138381201044386559e-01 9.595300261096605388e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.073107049608354902e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.791122715404699806e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.953002610966057206e-01 6.997389033942559289e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.459530026109660650e-01 9.516971279373368509e-01 8.563968668407310192e-01 9.451697127937336296e-01 9.451697127937336296e-01 9.295039164490861427e-01 9.543080939947781172e-01 9.373368146214099417e-01 9.490861618798955845e-01 0.000000000000000000e+00 9.112271540469973896e-01 9.464751958224543182e-01 9.360313315926892530e-01 9.477806788511748959e-01 9.060052219321148570e-01 9.477806788511748959e-01 9.477806788511748959e-01 9.347258485639686754e-01 9.530026109660574285e-01 9.477806788511748959e-01 9.295039164490861427e-01 9.321148825065274091e-01 9.556135770234986948e-01 9.477806788511748959e-01 9.099216710182768120e-01 9.229765013054830325e-01 9.412532637075717856e-01 9.347258485639686754e-01 9.451697127937336296e-01 9.451697127937336296e-01 9.360313315926892530e-01 9.490861618798955845e-01 9.556135770234986948e-01 9.503916449086161622e-01 8.302872062663185782e-01 9.530026109660574285e-01 9.425587467362924743e-01 9.255874673629242988e-01 9.255874673629242988e-01 9.425587467362924743e-01 9.464751958224543182e-01 9.425587467362924743e-01 9.425587467362924743e-01 9.334203655352479867e-01 9.321148825065274091e-01 8.838120104438642599e-01 9.516971279373368509e-01 9.412532637075717856e-01 8.942558746736292141e-01 9.360313315926892530e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.099216710182767565e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.843342036553524577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.796344647519582338e-01 6.801566579634464871e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
